7168 10000
x6628 x4104
x1258 c141
x1721 x6985
x2890 c138
x4765 x4613
x3160 x7005
x3978 x2535
x2954 x2505
x265 x5619
x3691 x526
x5861 c20
x6018 x1970
x2395 x1308
x1869 x7024
x7103 x5893
x1466 x2557
x615 x3291
x3690 x135
x2700 x2673
x1825 x1950
x920 x3314
x3756 x6783
x1556 x6393
x4938 x243
x4336 x145
x568 x6354
x6077 x4740
x5409 x6150
x1808 x6016
x6769 x6500
x4197 c49
x2943 x4121
x5198 x4146
x5340 x7044
c152 x6839
x6220 x1231
x4812 x4593
x4307 x1013
x2148 x4943
x1515 x3801
x2706 x2843
x1706 x4804
x2686 x2049
x6991 x2642
x2867 x1536
x3828 x129
x3438 x566
x2287 x2598
x5757 x1434
x1092 x1122
x4389 x4004
x920 x3823
x1823 x3604
c133 x5435
x4945 x2346
x521 x6202
x232 x5118
x3537 x1348
x3433 x483
x2672 x1705
c83 x6173
x4370 c12
x1705 x5526
x2678 x5949
x261 x4623
x1174 x5112
x1785 x3682
x1697 x3386
x6751 x2790
x969 x5154
x6563 x414
x3220 x6312
x3529 x6128
c208 x1021
x6406 x3444
x1787 x595
x6 x600
x2493 x216
x1510 x6229
x3736 x2348
x4124 x5295
x2280 x4576
x1539 x2502
x3557 x5373
x210 x621
x290 x4825
x5751 x6746
x2315 x5277
x604 c232
x2972 x3266
c22 x2137
x3683 x5263
x3085 x2444
x5143 x5442
x32 x3857
x5149 x1214
x2880 x5663
x3525 x1978
x1982 x2270
x5715 x1274
c178 x6788
x3029 x1743
x325 x4497
x1947 x979
x1074 c129
x5024 x2714
x2564 x5640
x975 x2982
x113 x4809
x6053 x6833
x4072 x5309
x4368 x4144
x562 x3529
x6924 x5638
x5346 x6636
x2156 x379
x807 x5510
x3450 x500
c157 x4709
x4406 x3296
x3601 x1374
x4008 x897
x7161 x1280
x6096 x3126
x5019 x446
x2339 x3822
x3339 c322
x3316 x6387
x6685 x6636
x3749 x2498
x915 x7137
x7002 x6079
x4380 x3538
x6477 x3072
x5578 x638
x268 x6029
x549 x4063
x175 x1270
x1157 x4560
x5083 x7030
x1193 x1757
x359 x2168
x6671 x5337
x439 x3511
x840 x464
x3852 x4170
x2557 x469
x5938 x1563
x3759 x1271
x2301 c38
x137 x4005
x3786 x229
x4427 x1086
x2182 c95
x966 x4048
x5037 c245
x1223 x5103
x5227 x3881
x401 x4473
x1029 x981
x1846 x3995
x597 x4139
x1594 x5293
x1090 x578
x2824 x2530
x2935 x4812
x3003 x4892
x5519 x5347
x1113 x6379
x5619 x1634
x36 x2768
x5469 x4265
x5663 c312
x6766 x599
x6398 x4847
x2561 x3903
x2894 x3099
x6495 c112
x5236 c173
x1163 x1427
x1067 x5690
x1675 x2605
x3517 x6566
x772 x5257
c365 x1486
x1589 x1926
x7115 x718
x1121 x1804
c155 x3140
x5690 x3873
x4776 x1155
x7014 x6319
x6600 x835
x4715 x6558
x3432 x3112
x4139 x2260
x550 x2860
x1360 x3588
x6712 x7067
x918 x5946
x5483 x3308
x1844 x2356
x3232 x155
x6533 x5067
x1398 x4379
x4333 c247
x6428 x1606
x549 x1343
x3436 x7013
x109 x7071
x4079 x4373
x2266 x6008
x493 c311
x297 x1966
x3891 x2171
x6915 x2590
x4528 x2483
x720 x7082
x934 x904
x4755 x1870
x2359 x3855
x1316 x6392
x2968 x454
x730 x5289
x1579 x2002
x6499 x3583
x2451 x779
x4387 x211
x397 x5477
x4185 x304
x448 x1033
x2620 x6836
x5542 x6924
x3965 x6602
x3655 x2004
x1265 x5651
x6162 x569
x4136 x1195
x2178 x3182
x1345 x3321
x4143 x3375
x4699 x4012
x1085 x5127
x315 x2177
x2611 c34
x5014 x6986
c146 x1728
x6530 x4059
x4491 x5696
x5008 x3341
x3286 x7055
x2297 x1498
x3439 c183
x5151 x90
x6982 x4675
x6561 c161
x755 x5599
x3993 x1792
x2360 x4369
x1617 c407
x4016 x3245
x7061 x1227
x1315 c376
x5961 x5750
x3366 x2838
x5412 x5653
x1624 x1505
x2629 c322
x2266 x6788
c270 x4944
x4494 c198
x4854 x4252
x5504 x490
x5875 x4644
x5575 x5982
x6299 x2054
x1671 x4377
c131 x6561
x6370 x3891
x689 x1678
x1087 x7001
x4446 x4896
x1179 x2461
x622 x4010
x3364 c439
x1299 x5929
x7041 x2274
x5800 x710
x140 x2341
x6956 x798
x2800 x5100
x2656 x6456
x4690 x6493
x3688 x3958
x1671 x732
x6387 x243
x5163 x6347
x4865 x5442
x6697 x5928
x2123 c394
c219 x6020
x2780 x3631
c1 x3204
x2552 x6450
x5434 x1912
x6136 x642
x4381 x526
x1663 x86
x4759 c507
x911 x6950
x5793 x4234
x7038 c405
x2391 x5896
x2260 x5444
c344 x3109
x2898 c228
x4587 x6013
x6805 x430
x526 x6977
x4552 x2524
x1264 x3364
x34 x101
x6406 x3089
x557 x4088
c154 x6062
x739 c338
x6109 x3033
x2982 x1331
x5662 x3605
x89 x2793
x2202 x2871
x2885 x914
c417 c98
c231 x5856
x3890 x5734
x2731 x3054
x5690 x3847
x1662 x4271
x1682 x4937
x6290 x2948
x2471 x4668
x983 x3340
x1100 x2204
x3753 c103
x4394 x1417
x6168 x6692
x3624 x5126
x5861 c80
x5610 x1499
x563 x4192
x4500 x4476
x815 x451
x6463 x879
x470 x1719
x1391 x5996
x4998 x3694
x5941 x3545
x6958 c466
x4906 c349
x2448 x75
x1375 x1371
x6215 x2991
x4885 x2847
x4583 x4033
c439 x6841
x4175 x4204
x4754 x920
x1877 x1984
x4932 x1822
x1441 x5527
c556 x1768
x6830 c569
x6380 x233
x3746 x2939
x1588 x6693
x6253 x264
x4669 x2884
x6663 x936
x3162 x2895
x1062 x2110
x4108 x6060
x3390 x5493
x6067 x1139
x4233 x5097
x3684 x6899
x6246 x6734
x1716 x4048
x1099 x6965
x4304 x7165
x3998 x1008
x1263 x1561
x3490 x129
x6201 x4001
x4098 x2521
x426 x2501
x6172 c526
x949 x1452
x1147 c266
c469 x4788
x3339 x1614
x4246 x4501
x5115 x1141
x6072 x4212
x6326 x6090
c192 x1894
x3262 x996
x6870 x4825
x5861 x6364
x785 x2920
x2504 x6910
c114 x5693
c13 c463
x54 x179
x3688 x3610
x6685 x4580
x2295 x957
c107 x2427
x6560 x5043
x4614 x6517
x5586 x6202
x4670 x3737
c533 x6434
x751 x3979
x3060 x964
x105 c533
x2937 x3224
x1318 x6754
x4323 x3234
x5385 x5822
x3129 x1685
x2781 c405
x4331 x1866
c344 c201
x5374 x5310
x2838 x6234
x4045 x5385
x6491 x3737
x3931 x3962
x1054 x4578
x4324 c627
x3372 x6968
x6611 x3113
x6448 x5840
x1404 x3967
x4484 x3186
x3041 x5310
x6010 x4541
x6981 c481
x4796 x6761
x3610 x4251
x4562 x6819
x5937 x2317
x6847 x2786
c438 c474
x1264 x5059
x1312 x3219
x3872 x2561
x7090 x3100
c400 x4969
x6660 x4691
x2891 x4267
x2349 c366
x5980 x3217
x1886 x4061
x5394 c343
x4683 c268
x5339 x4350
x4725 x2500
x3029 x2744
c533 x1021
x6849 x1408
x2002 x940
x5018 x1267
c659 x292
x4762 x3645
x6718 x1955
x2679 x263
c510 x3761
x63 x1115
x7071 x2835
x2607 x520
x2881 x43
x2082 x517
x2612 x6998
x1786 x216
x5576 x2833
x2212 x3968
c635 x5301
x4019 x3609
x5690 x3745
x2524 x5905
x2094 x3185
x5914 x2297
x1793 x298
x1901 x3648
x3421 x7130
x3753 x6526
x2641 x6048
x6725 x6726
c547 c481
x1307 x2059
x2661 x2219
x2449 x4375
x5309 x778
x4778 x5097
c689 x2368
c632 x2665
x3616 x402
c695 x1424
x27 x1804
c106 x526
x2266 x3959
x6567 x3680
x126 x4787
x3898 x4350
x6231 x5422
x6141 x5425
x862 x710
x1346 x7049
x6473 x6250
x144 x6637
x125 c183
x4247 x3397
x2637 x4334
x3284 x2302
x154 c241
x477 x2769
x1260 x6208
x3336 x4887
x4561 x3584
x1930 x5159
x2727 c403
x2509 x815
x5684 x5400
x6686 x5742
x5263 x4286
x6922 x2474
c596 x173
x323 x338
x4248 x266
x2005 x5587
x3282 c609
x4003 x4075
x2618 x1003
c82 x6190
x2258 c696
x6798 x4956
x4959 x27
x3172 x1986
x7061 x654
x6084 x564
c471 x4960
x7074 x6355
x1678 x3157
x4100 x2593
x3431 x3796
x4379 x1879
x909 c173
x1184 x704
c148 x2511
x819 x6885
x1272 x4213
x2676 x4548
x3499 x852
x5173 x5339
x6235 x4641
x637 x3732
x2386 x1383
x2010 x5947
c748 x5320
x2845 x902
c509 x6197
x91 x6423
x1894 x355
x683 x1099
x1872 x2294
x7123 x1592
c592 x5051
x429 x3678
c493 x3728
x6663 x2068
x6381 x2029
x4246 x1689
x5667 x2741
x1075 c451
x3043 c534
x5123 x5468
c370 x6095
x2439 x5153
x272 x6000
x4914 x3016
x3261 x390
x5758 x5666
x6816 c290
x6998 c360
x405 x3440
x1592 x5066
x4121 x4337
x2474 x5736
x6864 x283
x1908 x5140
x6744 x1823
x3823 x211
x582 x3371
c800 x2454
x4810 x6860
c31 x5722
x3761 x2857
x2484 c133
x2315 x5808
c726 x4278
x6284 x2964
x742 x524
x5990 x122
x3867 x1768
x2637 x714
x5506 c438
c335 x1012
x2858 x4452
x5228 x6618
x2848 c211
c486 x3740
x1445 x1691
x492 x5317
x4046 x6407
x1334 x6969
x287 x2676
c532 x3908
x6461 x6179
x1437 x5039
x1266 x3117
x4283 x5626
x3078 x3715
x4489 x3624
x2483 c201
x4752 x3601
x2138 x6491
x2901 x6379
c457 c356
x4071 x304
x1751 x6154
c567 c627
c822 x819
x619 x4701
x3927 c373
x5797 x3604
x3163 x2335
x5673 x6834
x2319 x6982
x2529 c700
x5786 x3348
x3162 x1339
c468 x4060
x3105 x5408
x3920 x6396
c103 x5973
x6786 x465
x6779 x3029
x6953 x4427
x3937 x2778
x1805 x1362
x5907 c313
x399 x3927
x466 c331
x3021 x5792
x1213 x3492
x6435 x4477
x6358 x6709
x1996 x4824
x1811 x372
x1508 x1329
x3361 x5533
x5277 x479
x3558 x736
x4448 x3016
x1471 x6414
x5180 x3730
x941 x5119
x5411 x1106
x2801 c304
x5645 c736
x1590 x980
x5277 c82
x2027 c695
x532 c621
x1924 x6018
c486 x3676
x1608 x4735
x5848 x4622
x3994 x5698
x3950 x2573
x6184 x203
x2270 x3696
x6205 x5265
c217 x6210
x364 x4551
x5237 x14
x3204 x2567
c746 x6948
x5492 x1057
x1956 c640
x6205 x976
x8 c646
x5751 x2971
x1086 x6080
x3711 x4390
x946 x928
x2348 x936
x4645 x683
x5913 x4988
x2334 c579
x356 x5648
c493 x6328
x6060 x806
x5931 x5657
x6218 x2060
x4786 x6096
x6097 x110
c98 x6719
x780 x4110
x1090 x1391
x5913 x1042
x4498 x992
x2166 x2240
x2448 x13
c73 x2782
x6760 x599
x2249 x2142
x2130 x6234
x3744 x3071
x3623 c629
x3521 c384
x6647 c295
x1892 x7142
x3512 x4185
x2350 x3931
x1790 x368
x3619 x6103
x4071 x1837
x3969 c232
c318 x2438
x4029 x3658
x6088 x1465
x2677 x3138
x491 x2367
x2080 x2824
x2940 x1556
x3449 x2875
x1195 x6918
x1181 x2323
x206 x3020
x4622 x7021
x6926 x3002
x3516 x3174
x1264 x1457
x2267 x2739
x1896 x5470
x4586 x3522
x4968 x6766
x906 x3587
x2818 x1945
c277 x6667
x1000 x347
x3351 x1265
x2641 x6958
x1613 x5545
x6756 x4304
x6741 x6490
x2163 x5787
x245 x1485
x3194 x3548
x3195 x5972
c118 x6165
x2976 x3241
x3198 c769
x4346 x7099
x2246 x3403
c672 x6109
x3056 x5764
x1628 x1971
x1815 x6133
x5320 x2177
x2292 x6762
c268 x1634
x4128 x6673
x2116 x1461
c282 x2305
x5217 x4832
x1140 x2224
c100 x5144
c922 x5422
x6406 x1841
c818 c315
c786 x2060
c691 x4333
c116 x4023
x6815 x6492
x6775 x6372
c52 c19
x3095 x3934
x6267 x5184
x958 x4709
x5556 x4971
x3023 x1682
x6063 x296
x3913 x5752
x4726 x4837
x6469 x3561
x5109 x3237
x3780 x1648
x2212 x3055
x5459 x1965
x2998 x5673
x5782 x3967
x4574 x3876
x2752 c632
x2647 x2726
x6151 x507
x5199 x818
x5516 x2613
x5205 c709
x6856 x7002
x1241 x3223
x4993 x3647
x6903 x304
x5675 x1911
c639 x2509
x3513 x588
x2476 x3720
c808 c298
x1337 x1447
c725 x4676
x3789 c488
x6949 x996
c527 x1031
x2784 x2219
c796 x1312
x6820 x3162
x1715 x2000
x3443 x3298
x1933 x4537
x2204 c190
x6217 x2405
x3163 x1108
x2353 x64
x114 x5536
x2646 x6909
x3918 x2280
x5240 x5447
x6916 x1501
x1070 c217
x2367 x4526
c156 x1960
x2988 x4202
x20 x2201
x5366 x4907
x2265 x2624
x2156 x1365
x3175 x5876
x2156 x6867
x671 x3884
x1439 c385
x2423 x5773
x917 x2890
x1123 x4788
x6477 x6919
x26 x1372
x6711 x5186
x2352 x1375
x440 x1640
x6244 x5349
x123 x2753
c660 x1960
x4407 c192
x1072 x7071
c705 x7014
x4618 x6095
c359 x3904
x566 x111
x4320 c813
x5126 x120
x998 c548
x4562 x3858
x4061 x2346
c253 x1097
c1026 x6934
x6344 x3945
x3488 x2544
x5441 x5990
x4743 x3621
x1432 x313
x2727 x3573
x3701 x6746
x1431 x2751
x2936 x2470
x4851 x3750
x1602 x3352
x2813 x1207
x4573 x1783
x2430 x742
x3840 x6376
x4685 x4949
x3958 x4106
c847 x1095
x186 x1429
x6440 x5847
x1980 x5017
x6802 c511
x2484 x6389
x1129 x650
x1395 x5431
c935 x1155
x4849 c231
x3605 c1063
c870 x6938
x3165 x78
x5514 x1848
x1240 x6916
x5083 x882
x6517 x2478
x5879 x4137
x1811 x2116
x3684 x2035
x6997 x4287
x6545 x3307
c1080 x5035
c133 x2467
x2721 x5748
c445 x5043
x6082 x6539
x5572 x1823
c737 x798
x6926 c193
x5754 x7089
c827 x4211
x3428 x960
x590 x54
c55 x1971
x3716 x21
x5303 x6281
x3147 x1902
x6317 x6630
x1481 x6404
x6969 c155
x3731 x261
x1838 x1601
x7010 x3172
c241 c279
x5204 x5229
x1448 x5438
c796 x5959
x6071 x6956
c702 x4116
c5 x6499
x6634 x712
x4712 x1945
x2562 x6035
x4018 x619
x5029 x5510
x3759 c995
x3049 x6834
x6634 x626
x1568 x2537
x5699 x1416
x3152 x680
x80 x2365
x5832 x2046
x4566 x7076
x4631 x5550
x4711 c99
x969 x575
x4295 x5494
x4848 x2075
x3746 x1341
x7001 x2052
x6221 x7081
x2812 x2808
x6108 x1052
x1732 x3328
x849 x2290
c844 x4949
x6693 c367
x3328 x1385
c790 x6522
x6440 x165
x5954 x2443
x4861 x476
x3357 x179
x5286 x450
x3102 x2851
x6254 x879
x4943 x319
x4838 x3180
x4389 c165
c963 x4753
x2045 x5793
x3296 x5442
x656 x1187
x693 x161
x5246 x3874
x4039 x4406
x984 x3693
x6664 x994
x4273 x6606
x5834 x3539
x1807 x3844
c165 x5079
x2395 x690
x2302 x5920
c511 x231
x2317 x1993
c442 x1075
x5199 x5471
x3428 x105
x4613 x2265
x4530 x7011
x591 x5850
x5397 x2403
x3217 x650
x3269 x2049
x1603 x4926
c129 x2359
